126471,7,1,2227,Fall 2022,DMR,Regular Semester (Den),5,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30783,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,5, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304712,P,In Person, , ,N,24,8/22/22,12/17/22,,5, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,0,1,2227,Fall 2022,DMR,Regular Semester (Den),6,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30784,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,6, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304713,P,In Person, , ,N,24,8/22/22,12/17/22,,6, ,,1,DSCIB3109,08:00:00.000000_AM,11:50:00.000000_AM,N,N,N,N,N,Y,N,8/22/22,12/17/22, ,0, , ,S, , ,0, ,0, ,CUDEN,D_SCIB,Science Building,3109,0, , , , , ,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,7,1,2227,Fall 2022,DMR,Regular Semester (Den),6,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30784,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,6, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304713,P,In Person, , ,N,24,8/22/22,12/17/22,,6, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,0,1,2227,Fall 2022,DMR,Regular Semester (Den),8,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30786,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,8, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304715,P,In Person, , ,N,24,8/22/22,12/17/22,,8, ,,1,DSCIB3109,01:00:00.000000_PM,04:50:00.000000_PM,N,Y,N,N,N,N,N,8/22/22,12/17/22, ,0, , ,T, , ,0, ,0, ,CUDEN,D_SCIB,Science Building,3109,0, , , , , ,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,7,1,2227,Fall 2022,DMR,Regular Semester (Den),8,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30786,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,8, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304715,P,In Person, , ,N,24,8/22/22,12/17/22,,8, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,0,1,2227,Fall 2022,DMR,Regular Semester (Den),9,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30787,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,9, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304716,P,In Person, , ,N,24,8/22/22,12/17/22,,9, ,,1,DSCIB3109,01:00:00.000000_PM,04:50:00.000000_PM,N,N,Y,N,N,N,N,8/22/22,12/17/22, ,0, , ,W, , ,0, ,0, ,CUDEN,D_SCIB,Science Building,3109,0, , , , , ,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,7,1,2227,Fall 2022,DMR,Regular Semester (Den),9,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30787,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,9, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304716,P,In Person, , ,N,24,8/22/22,12/17/22,,9, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,0,1,2227,Fall 2022,DMR,Regular Semester (Den),11,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30789,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,11, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304718,P,In Person, , ,N,24,8/22/22,12/17/22,,11, ,,1,DSCIB3109,01:00:00.000000_PM,04:50:00.000000_PM,N,N,N,N,Y,N,N,8/22/22,12/17/22, ,0, , ,F, , ,0, ,0, ,CUDEN,D_SCIB,Science Building,3109,0, , , , , ,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,7,1,2227,Fall 2022,DMR,Regular Semester (Den),11,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30789,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,11, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304718,P,In Person, , ,N,24,8/22/22,12/17/22,,11, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,0,1,2227,Fall 2022,DMR,Regular Semester (Den),12,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30790,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,12, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304719,P,In Person, , ,N,24,8/22/22,12/17/22,,12, ,,1,DSCIB3113,01:00:00.000000_PM,04:50:00.000000_PM,N,N,N,N,Y,N,N,8/22/22,12/17/22, ,0, , ,F, , ,0, ,0, ,CUDEN,D_SCIB,Science Building,3113,0, , , , , ,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,7,1,2227,Fall 2022,DMR,Regular Semester (Den),12,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30790,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,12, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304719,P,In Person, , ,N,24,8/22/22,12/17/22,,12, ,,0, , , , , , , , , , , , , ,0, , , , , ,0, ,0, , , , , ,1,A, ,N, ,Students must enroll in CHEM 2031 in order to register for any section of CHEM 2038.,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
126471,0,1,2227,Fall 2022,DMR,Regular Semester (Den),13,CUDEN,CU Denver,CLAS,College of Liberal Arts & Sci,CHEM,Chemistry,CHEM,2038,UGRD,Undergraduate,General Chemistry Lab I,30791,MLS,Main Lab Section,O,Open,A,Active,E,Enrollment Section,13, , , ,Y,N,No Special Consent Required,24,5,0,0,0,0, ,N,D-CHEM,Department of Chemistry,10, ,DC,Denver Campus,DC,,304720,P,In Person, , ,N,24,8/22/22,12/17/22,,13, ,,1,DSCIB3109,05:30:00.000000_PM,09:20:00.000000_PM,Y,N,N,N,N,N,N,8/22/22,12/17/22, ,0, , ,M, , ,0, ,0, ,CUDEN,D_SCIB,Science Building,3109,0, , , , , ,0,0,0, , , , ,0,1,1,1,LTR,Letter,C,MLS,1,0, ,Y, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3/21/22,7:00:08
